monthofyear,dayofmonth,weekday,Date,Hour,load,prevload
12,26,7,26/12/2010,17,4119.0,3463.0
12,26,7,26/12/2010,18,4305.0,3624.0
12,26,7,26/12/2010,19,4277.0,3624.0
12,26,7,26/12/2010,20,4141.0,3593.0
12,26,7,26/12/2010,21,3959.0,3535.0
12,26,7,26/12/2010,22,3680.0,3418.0
12,26,7,26/12/2010,23,3371.0,3198.0
12,26,7,26/12/2010,24,3095.0,2975.0
12,27,1,27/12/2010,1,2905.0,2811.0
12,27,1,27/12/2010,2,2799.0,2722.0
12,27,1,27/12/2010,3,2758.0,2657.0
12,27,1,27/12/2010,4,2768.0,2650.0
12,27,1,27/12/2010,5,2823.0,2699.0
12,27,1,27/12/2010,6,2997.0,2791.0
12,27,1,27/12/2010,7,3266.0,2977.0
12,27,1,27/12/2010,8,3509.0,3208.0
12,27,1,27/12/2010,9,3702.0,3475.0
12,27,1,27/12/2010,10,3882.0,3659.0
12,27,1,27/12/2010,11,3997.0,3727.0
12,27,1,27/12/2010,12,4064.0,3743.0
12,27,1,27/12/2010,13,4052.0,3754.0
12,27,1,27/12/2010,14,4012.0,3727.0
12,27,1,27/12/2010,15,3980.0,3724.0
12,27,1,27/12/2010,16,3987.0,3789.0
12,27,1,27/12/2010,17,4316.0,4119.0
12,27,1,27/12/2010,18,4547.0,4305.0
12,27,1,27/12/2010,19,4489.0,4277.0
12,27,1,27/12/2010,20,4330.0,4141.0
12,27,1,27/12/2010,21,4127.0,3959.0
12,27,1,27/12/2010,22,3846.0,3680.0
12,27,1,27/12/2010,23,3514.0,3371.0
12,27,1,27/12/2010,24,3236.0,3095.0
12,28,2,28/12/2010,1,3051.0,2905.0
12,28,2,28/12/2010,2,2960.0,2799.0
12,28,2,28/12/2010,3,2917.0,2758.0
12,28,2,28/12/2010,4,2927.0,2768.0
12,28,2,28/12/2010,5,3012.0,2823.0
12,28,2,28/12/2010,6,3234.0,2997.0
12,28,2,28/12/2010,7,3559.0,3266.0
12,28,2,28/12/2010,8,3784.0,3509.0
12,28,2,28/12/2010,9,3915.0,3702.0
12,28,2,28/12/2010,10,3985.0,3882.0
12,28,2,28/12/2010,11,4005.0,3997.0
12,28,2,28/12/2010,12,3986.0,4064.0
12,28,2,28/12/2010,13,3929.0,4052.0
12,28,2,28/12/2010,14,3859.0,4012.0
12,28,2,28/12/2010,15,3818.0,3980.0
12,28,2,28/12/2010,16,3831.0,3987.0
12,28,2,28/12/2010,17,4146.0,4316.0
12,28,2,28/12/2010,18,4457.0,4547.0
12,28,2,28/12/2010,19,4431.0,4489.0
12,28,2,28/12/2010,20,4308.0,4330.0
12,28,2,28/12/2010,21,4126.0,4127.0
12,28,2,28/12/2010,22,3853.0,3846.0
12,28,2,28/12/2010,23,3521.0,3514.0
12,28,2,28/12/2010,24,3231.0,3236.0
12,29,3,29/12/2010,1,3016.0,3051.0
12,29,3,29/12/2010,2,2903.0,2960.0
12,29,3,29/12/2010,3,2850.0,2917.0
12,29,3,29/12/2010,4,2833.0,2927.0
12,29,3,29/12/2010,5,2898.0,3012.0
12,29,3,29/12/2010,6,3096.0,3234.0
12,29,3,29/12/2010,7,3434.0,3559.0
12,29,3,29/12/2010,8,3691.0,3784.0
12,29,3,29/12/2010,9,3830.0,3915.0
12,29,3,29/12/2010,10,3907.0,3985.0
12,29,3,29/12/2010,11,3927.0,4005.0
12,29,3,29/12/2010,12,3905.0,3986.0
12,29,3,29/12/2010,13,3852.0,3929.0
12,29,3,29/12/2010,14,3836.0,3859.0
12,29,3,29/12/2010,15,3802.0,3818.0
12,29,3,29/12/2010,16,3800.0,3831.0
12,29,3,29/12/2010,17,4098.0,4146.0
12,29,3,29/12/2010,18,4346.0,4457.0
12,29,3,29/12/2010,19,4298.0,4431.0
12,29,3,29/12/2010,20,4174.0,4308.0
12,29,3,29/12/2010,21,4038.0,4126.0
12,29,3,29/12/2010,22,3735.0,3853.0
12,29,3,29/12/2010,23,3409.0,3521.0
12,29,3,29/12/2010,24,3105.0,3231.0
12,30,4,30/12/2010,1,2911.0,3016.0
12,30,4,30/12/2010,2,2804.0,2903.0
12,30,4,30/12/2010,3,2762.0,2850.0
12,30,4,30/12/2010,4,2775.0,2833.0
12,30,4,30/12/2010,5,2845.0,2898.0
12,30,4,30/12/2010,6,3060.0,3096.0
12,30,4,30/12/2010,7,3398.0,3434.0
12,30,4,30/12/2010,8,3670.0,3691.0
12,30,4,30/12/2010,9,3793.0,3830.0
12,30,4,30/12/2010,10,3828.0,3907.0
12,30,4,30/12/2010,11,3807.0,3927.0
12,30,4,30/12/2010,12,3759.0,3905.0
12,30,4,30/12/2010,13,3652.0,3852.0
12,30,4,30/12/2010,14,3576.0,3836.0
12,30,4,30/12/2010,15,3509.0,3802.0
12,30,4,30/12/2010,16,3521.0,3800.0
12,30,4,30/12/2010,17,3844.0,4098.0
12,30,4,30/12/2010,18,4123.0,4346.0
12,30,4,30/12/2010,19,4065.0,4298.0
12,30,4,30/12/2010,20,3946.0,4174.0
12,30,4,30/12/2010,21,3787.0,4038.0
12,30,4,30/12/2010,22,3562.0,3735.0
12,30,4,30/12/2010,23,3251.0,3409.0
12,30,4,30/12/2010,24,2942.0,3105.0
12,31,5,31/12/2010,1,2745.0,2911.0
12,31,5,31/12/2010,2,2629.0,2804.0
12,31,5,31/12/2010,3,2557.0,2762.0
12,31,5,31/12/2010,4,2539.0,2775.0
12,31,5,31/12/2010,5,2588.0,2845.0
12,31,5,31/12/2010,6,2728.0,3060.0
12,31,5,31/12/2010,7,2968.0,3398.0
12,31,5,31/12/2010,8,3212.0,3670.0
12,31,5,31/12/2010,9,3410.0,3793.0
12,31,5,31/12/2010,10,3547.0,3828.0
12,31,5,31/12/2010,11,3573.0,3807.0
12,31,5,31/12/2010,12,3529.0,3759.0
12,31,5,31/12/2010,13,3444.0,3652.0
12,31,5,31/12/2010,14,3355.0,3576.0
12,31,5,31/12/2010,15,3311.0,3509.0
12,31,5,31/12/2010,16,3334.0,3521.0
12,31,5,31/12/2010,17,3646.0,3844.0
12,31,5,31/12/2010,18,3897.0,4123.0
12,31,5,31/12/2010,19,3784.0,4065.0
12,31,5,31/12/2010,20,3569.0,3946.0
12,31,5,31/12/2010,21,3378.0,3787.0
12,31,5,31/12/2010,22,3212.0,3562.0
12,31,5,31/12/2010,23,3044.0,3251.0
12,31,5,31/12/2010,24,2853.0,2942.0
01,01,6,01/01/2011,1,2667.0,2745.0
01,01,6,01/01/2011,2,2525.0,2629.0
01,01,6,01/01/2011,3,2417.0,2557.0
01,01,6,01/01/2011,4,2373.0,2539.0
01,01,6,01/01/2011,5,2374.0,2588.0
01,01,6,01/01/2011,6,2432.0,2728.0
01,01,6,01/01/2011,7,2546.0,2968.0
01,01,6,01/01/2011,8,2685.0,3212.0
01,01,6,01/01/2011,9,2886.0,3410.0
01,01,6,01/01/2011,10,3082.0,3547.0
01,01,6,01/01/2011,11,3200.0,3573.0
01,01,6,01/01/2011,12,3231.0,3529.0
01,01,6,01/01/2011,13,3201.0,3444.0
01,01,6,01/01/2011,14,3150.0,3355.0
01,01,6,01/01/2011,15,3105.0,3311.0
01,01,6,01/01/2011,16,3148.0,3334.0
01,01,6,01/01/2011,17,3468.0,3646.0
01,01,6,01/01/2011,18,3682.0,3897.0
01,01,6,01/01/2011,19,3620.0,3784.0
01,01,6,01/01/2011,20,3490.0,3569.0
01,01,6,01/01/2011,21,3331.0,3378.0
01,01,6,01/01/2011,22,3145.0,3212.0
01,01,6,01/01/2011,23,2917.0,3044.0
01,01,6,01/01/2011,24,2667.0,2853.0
01,02,7,02/01/2011,1,2479.0,2667.0
01,02,7,02/01/2011,2,2350.0,2525.0
01,02,7,02/01/2011,3,2288.0,2417.0
01,02,7,02/01/2011,4,2278.0,2373.0
01,02,7,02/01/2011,5,2310.0,2374.0
01,02,7,02/01/2011,6,2397.0,2432.0
01,02,7,02/01/2011,7,2552.0,2546.0
01,02,7,02/01/2011,8,2762.0,2685.0
01,02,7,02/01/2011,9,3018.0,2886.0
01,02,7,02/01/2011,10,3243.0,3082.0
01,02,7,02/01/2011,11,3352.0,3200.0
01,02,7,02/01/2011,12,3374.0,3231.0
01,02,7,02/01/2011,13,3376.0,3201.0
01,02,7,02/01/2011,14,3329.0,3150.0
01,02,7,02/01/2011,15,3288.0,3105.0
01,02,7,02/01/2011,16,3292.0,3148.0
01,02,7,02/01/2011,17,3612.0,3468.0
01,02,7,02/01/2011,18,3880.0,3682.0
01,02,7,02/01/2011,19,3815.0,3620.0
01,02,7,02/01/2011,20,3669.0,3490.0
01,02,7,02/01/2011,21,3492.0,3331.0
01,02,7,02/01/2011,22,3216.0,3145.0
01,02,7,02/01/2011,23,2939.0,2917.0
01,02,7,02/01/2011,24,2720.0,2667.0
01,03,1,03/01/2011,1,2582.0,2479.0
01,03,1,03/01/2011,2,2513.0,2350.0
01,03,1,03/01/2011,3,2500.0,2288.0
01,03,1,03/01/2011,4,2542.0,2278.0
01,03,1,03/01/2011,5,2652.0,2310.0
01,03,1,03/01/2011,6,2939.0,2397.0
01,03,1,03/01/2011,7,3441.0,2552.0
01,03,1,03/01/2011,8,3670.0,2762.0
01,03,1,03/01/2011,9,3706.0,3018.0
01,03,1,03/01/2011,10,3759.0,3243.0
01,03,1,03/01/2011,11,3795.0,3352.0
01,03,1,03/01/2011,12,3796.0,3374.0
01,03,1,03/01/2011,13,3747.0,3376.0
01,03,1,03/01/2011,14,3728.0,3329.0
01,03,1,03/01/2011,15,3696.0,3288.0
01,03,1,03/01/2011,16,3721.0,3292.0
01,03,1,03/01/2011,17,4015.0,3612.0
01,03,1,03/01/2011,18,4292.0,3880.0
01,03,1,03/01/2011,19,4260.0,3815.0
01,03,1,03/01/2011,20,4137.0,3669.0
01,03,1,03/01/2011,21,3959.0,3492.0
01,03,1,03/01/2011,22,3679.0,3216.0
01,03,1,03/01/2011,23,3336.0,2939.0
01,03,1,03/01/2011,24,3070.0,2720.0
01,04,2,04/01/2011,1,2871.0,2582.0
01,04,2,04/01/2011,2,2790.0,2513.0
01,04,2,04/01/2011,3,2776.0,2500.0
01,04,2,04/01/2011,4,2792.0,2542.0
01,04,2,04/01/2011,5,2892.0,2652.0
01,04,2,04/01/2011,6,3168.0,2939.0
01,04,2,04/01/2011,7,3632.0,3441.0
01,04,2,04/01/2011,8,3860.0,3670.0
01,04,2,04/01/2011,9,3851.0,3706.0
01,04,2,04/01/2011,10,3850.0,3759.0
01,04,2,04/01/2011,11,3872.0,3795.0
01,04,2,04/01/2011,12,3863.0,3796.0
01,04,2,04/01/2011,13,3823.0,3747.0
01,04,2,04/01/2011,14,3803.0,3728.0
01,04,2,04/01/2011,15,3762.0,3696.0
01,04,2,04/01/2011,16,3774.0,3721.0
01,04,2,04/01/2011,17,4028.0,4015.0
01,04,2,04/01/2011,18,4285.0,4292.0
01,04,2,04/01/2011,19,4263.0,4260.0
01,04,2,04/01/2011,20,4146.0,4137.0
01,04,2,04/01/2011,21,3962.0,3959.0
01,04,2,04/01/2011,22,3684.0,3679.0
01,04,2,04/01/2011,23,3334.0,3336.0
01,04,2,04/01/2011,24,3053.0,3070.0
01,05,3,05/01/2011,1,2894.0,2871.0
01,05,3,05/01/2011,2,2800.0,2790.0
01,05,3,05/01/2011,3,2768.0,2776.0
01,05,3,05/01/2011,4,2775.0,2792.0
01,05,3,05/01/2011,5,2882.0,2892.0
01,05,3,05/01/2011,6,3161.0,3168.0
01,05,3,05/01/2011,7,3647.0,3632.0
01,05,3,05/01/2011,8,3888.0,3860.0
01,05,3,05/01/2011,9,3876.0,3851.0
01,05,3,05/01/2011,10,3859.0,3850.0
01,05,3,05/01/2011,11,3861.0,3872.0
01,05,3,05/01/2011,12,3854.0,3863.0
01,05,3,05/01/2011,13,3802.0,3823.0
01,05,3,05/01/2011,14,3793.0,3803.0
01,05,3,05/01/2011,15,3733.0,3762.0
01,05,3,05/01/2011,16,3744.0,3774.0
01,05,3,05/01/2011,17,4022.0,4028.0
01,05,3,05/01/2011,18,4305.0,4285.0
01,05,3,05/01/2011,19,4276.0,4263.0
01,05,3,05/01/2011,20,4179.0,4146.0
01,05,3,05/01/2011,21,4006.0,3962.0
01,05,3,05/01/2011,22,3719.0,3684.0
01,05,3,05/01/2011,23,3400.0,3334.0
01,05,3,05/01/2011,24,3139.0,3053.0
01,06,4,06/01/2011,1,2964.0,2894.0
01,06,4,06/01/2011,2,2873.0,2800.0
01,06,4,06/01/2011,3,2837.0,2768.0
01,06,4,06/01/2011,4,2845.0,2775.0
01,06,4,06/01/2011,5,2940.0,2882.0
01,06,4,06/01/2011,6,3241.0,3161.0
01,06,4,06/01/2011,7,3748.0,3647.0
01,06,4,06/01/2011,8,3981.0,3888.0
01,06,4,06/01/2011,9,3961.0,3876.0
01,06,4,06/01/2011,10,3933.0,3859.0
01,06,4,06/01/2011,11,3914.0,3861.0
01,06,4,06/01/2011,12,3872.0,3854.0
01,06,4,06/01/2011,13,3808.0,3802.0
01,06,4,06/01/2011,14,3782.0,3793.0
01,06,4,06/01/2011,15,3737.0,3733.0
01,06,4,06/01/2011,16,3749.0,3744.0
01,06,4,06/01/2011,17,4005.0,4022.0
01,06,4,06/01/2011,18,4302.0,4305.0
01,06,4,06/01/2011,19,4299.0,4276.0
01,06,4,06/01/2011,20,4211.0,4179.0
01,06,4,06/01/2011,21,4038.0,4006.0
01,06,4,06/01/2011,22,3757.0,3719.0
01,06,4,06/01/2011,23,3433.0,3400.0
01,06,4,06/01/2011,24,3159.0,3139.0
01,07,5,07/01/2011,1,2986.0,2964.0
01,07,5,07/01/2011,2,2898.0,2873.0
01,07,5,07/01/2011,3,2841.0,2837.0
01,07,5,07/01/2011,4,2848.0,2845.0
01,07,5,07/01/2011,5,2960.0,2940.0
01,07,5,07/01/2011,6,3223.0,3241.0
01,07,5,07/01/2011,7,3707.0,3748.0
01,07,5,07/01/2011,8,3962.0,3981.0
01,07,5,07/01/2011,9,3968.0,3961.0
01,07,5,07/01/2011,10,3978.0,3933.0
01,07,5,07/01/2011,11,3955.0,3914.0
01,07,5,07/01/2011,12,3923.0,3872.0
01,07,5,07/01/2011,13,3881.0,3808.0
01,07,5,07/01/2011,14,3824.0,3782.0
01,07,5,07/01/2011,15,3762.0,3737.0
01,07,5,07/01/2011,16,3759.0,3749.0
01,07,5,07/01/2011,17,3996.0,4005.0
01,07,5,07/01/2011,18,4195.0,4302.0
01,07,5,07/01/2011,19,4147.0,4299.0
01,07,5,07/01/2011,20,4018.0,4211.0
01,07,5,07/01/2011,21,3865.0,4038.0
01,07,5,07/01/2011,22,3647.0,3757.0
01,07,5,07/01/2011,23,3383.0,3433.0
01,07,5,07/01/2011,24,3108.0,3159.0
01,08,6,08/01/2011,1,2905.0,2986.0
01,08,6,08/01/2011,2,2793.0,2898.0
01,08,6,08/01/2011,3,2736.0,2841.0
01,08,6,08/01/2011,4,2724.0,2848.0
01,08,6,08/01/2011,5,2758.0,2960.0
01,08,6,08/01/2011,6,2861.0,3223.0
01,08,6,08/01/2011,7,3043.0,3707.0
01,08,6,08/01/2011,8,3293.0,3962.0
01,08,6,08/01/2011,9,3533.0,3968.0
01,08,6,08/01/2011,10,3721.0,3978.0
01,08,6,08/01/2011,11,3785.0,3955.0
01,08,6,08/01/2011,12,3805.0,3923.0
01,08,6,08/01/2011,13,3729.0,3881.0
01,08,6,08/01/2011,14,3651.0,3824.0
01,08,6,08/01/2011,15,3586.0,3762.0
01,08,6,08/01/2011,16,3600.0,3759.0
01,08,6,08/01/2011,17,3849.0,3996.0
01,08,6,08/01/2011,18,4056.0,4195.0
01,08,6,08/01/2011,19,3972.0,4147.0
01,08,6,08/01/2011,20,3828.0,4018.0
01,08,6,08/01/2011,21,3669.0,3865.0
01,08,6,08/01/2011,22,3457.0,3647.0
01,08,6,08/01/2011,23,3220.0,3383.0
01,08,6,08/01/2011,24,2986.0,3108.0
01,09,7,09/01/2011,1,2784.0,2905.0
01,09,7,09/01/2011,2,2680.0,2793.0
01,09,7,09/01/2011,3,2626.0,2736.0
01,09,7,09/01/2011,4,2613.0,2724.0
01,09,7,09/01/2011,5,2640.0,2758.0
01,09,7,09/01/2011,6,2724.0,2861.0
01,09,7,09/01/2011,7,2873.0,3043.0
01,09,7,09/01/2011,8,3073.0,3293.0
01,09,7,09/01/2011,9,3307.0,3533.0
01,09,7,09/01/2011,10,3475.0,3721.0
01,09,7,09/01/2011,11,3547.0,3785.0
01,09,7,09/01/2011,12,3593.0,3805.0
01,09,7,09/01/2011,13,3582.0,3729.0
01,09,7,09/01/2011,14,3546.0,3651.0
01,09,7,09/01/2011,15,3511.0,3586.0
01,09,7,09/01/2011,16,3547.0,3600.0
01,09,7,09/01/2011,17,3846.0,3849.0
01,09,7,09/01/2011,18,4128.0,4056.0
01,09,7,09/01/2011,19,4075.0,3972.0
01,09,7,09/01/2011,20,3936.0,3828.0
01,09,7,09/01/2011,21,3771.0,3669.0
01,09,7,09/01/2011,22,3485.0,3457.0
01,09,7,09/01/2011,23,3199.0,3220.0
01,09,7,09/01/2011,24,2977.0,2986.0
01,10,1,10/01/2011,1,2830.0,2784.0
01,10,1,10/01/2011,2,2763.0,2680.0
01,10,1,10/01/2011,3,2744.0,2626.0
01,10,1,10/01/2011,4,2763.0,2613.0
01,10,1,10/01/2011,5,2877.0,2640.0
01,10,1,10/01/2011,6,3159.0,2724.0
01,10,1,10/01/2011,7,3678.0,2873.0
01,10,1,10/01/2011,8,3930.0,3073.0
01,10,1,10/01/2011,9,3949.0,3307.0
01,10,1,10/01/2011,10,3948.0,3475.0
01,10,1,10/01/2011,11,3954.0,3547.0
01,10,1,10/01/2011,12,3933.0,3593.0
01,10,1,10/01/2011,13,3875.0,3582.0
01,10,1,10/01/2011,14,3847.0,3546.0
01,10,1,10/01/2011,15,3782.0,3511.0
01,10,1,10/01/2011,16,3785.0,3547.0
01,10,1,10/01/2011,17,4024.0,3846.0
01,10,1,10/01/2011,18,4337.0,4128.0
01,10,1,10/01/2011,19,4319.0,4075.0
01,10,1,10/01/2011,20,4209.0,3936.0
01,10,1,10/01/2011,21,4002.0,3771.0
01,10,1,10/01/2011,22,3718.0,3485.0
01,10,1,10/01/2011,23,3380.0,3199.0
01,10,1,10/01/2011,24,3112.0,2977.0
01,11,2,11/01/2011,1,2941.0,2830.0
01,11,2,11/01/2011,2,2853.0,2763.0
01,11,2,11/01/2011,3,2813.0,2744.0
01,11,2,11/01/2011,4,2827.0,2763.0
01,11,2,11/01/2011,5,2916.0,2877.0
01,11,2,11/01/2011,6,3216.0,3159.0
01,11,2,11/01/2011,7,3729.0,3678.0
01,11,2,11/01/2011,8,3936.0,3930.0
01,11,2,11/01/2011,9,3934.0,3949.0
01,11,2,11/01/2011,10,3936.0,3948.0
01,11,2,11/01/2011,11,3928.0,3954.0
01,11,2,11/01/2011,12,3884.0,3933.0
01,11,2,11/01/2011,13,3847.0,3875.0
01,11,2,11/01/2011,14,3798.0,3847.0
01,11,2,11/01/2011,15,3741.0,3782.0
01,11,2,11/01/2011,16,3746.0,3785.0
01,11,2,11/01/2011,17,4000.0,4024.0
01,11,2,11/01/2011,18,4266.0,4337.0
01,11,2,11/01/2011,19,4251.0,4319.0
01,11,2,11/01/2011,20,4154.0,4209.0
01,11,2,11/01/2011,21,3970.0,4002.0
01,11,2,11/01/2011,22,3692.0,3718.0
01,11,2,11/01/2011,23,3344.0,3380.0
01,11,2,11/01/2011,24,3073.0,3112.0
01,12,3,12/01/2011,1,2897.0,2941.0
01,12,3,12/01/2011,2,2813.0,2853.0
01,12,3,12/01/2011,3,2760.0,2813.0
01,12,3,12/01/2011,4,2780.0,2827.0
01,12,3,12/01/2011,5,2865.0,2916.0
01,12,3,12/01/2011,6,3095.0,3216.0
01,12,3,12/01/2011,7,3444.0,3729.0
01,12,3,12/01/2011,8,3682.0,3936.0
01,12,3,12/01/2011,9,3802.0,3934.0
01,12,3,12/01/2011,10,3915.0,3936.0
01,12,3,12/01/2011,11,4018.0,3928.0
01,12,3,12/01/2011,12,4058.0,3884.0
01,12,3,12/01/2011,13,4036.0,3847.0
01,12,3,12/01/2011,14,3979.0,3798.0
01,12,3,12/01/2011,15,3892.0,3741.0
01,12,3,12/01/2011,16,3832.0,3746.0
01,12,3,12/01/2011,17,4036.0,4000.0
01,12,3,12/01/2011,18,4315.0,4266.0
01,12,3,12/01/2011,19,4233.0,4251.0
01,12,3,12/01/2011,20,4033.0,4154.0
01,12,3,12/01/2011,21,3812.0,3970.0
01,12,3,12/01/2011,22,3520.0,3692.0
01,12,3,12/01/2011,23,3202.0,3344.0
01,12,3,12/01/2011,24,2965.0,3073.0
01,13,4,13/01/2011,1,2788.0,2897.0
01,13,4,13/01/2011,2,2714.0,2813.0
01,13,4,13/01/2011,3,2678.0,2760.0
01,13,4,13/01/2011,4,2692.0,2780.0
01,13,4,13/01/2011,5,2782.0,2865.0
01,13,4,13/01/2011,6,3070.0,3095.0
01,13,4,13/01/2011,7,3546.0,3444.0
01,13,4,13/01/2011,8,3757.0,3682.0
01,13,4,13/01/2011,9,3755.0,3802.0
01,13,4,13/01/2011,10,3772.0,3915.0
01,13,4,13/01/2011,11,3795.0,4018.0
01,13,4,13/01/2011,12,3792.0,4058.0
01,13,4,13/01/2011,13,3741.0,4036.0
01,13,4,13/01/2011,14,3733.0,3979.0
01,13,4,13/01/2011,15,3697.0,3892.0
01,13,4,13/01/2011,16,3703.0,3832.0
01,13,4,13/01/2011,17,3922.0,4036.0
01,13,4,13/01/2011,18,4216.0,4315.0
01,13,4,13/01/2011,19,4222.0,4233.0
01,13,4,13/01/2011,20,4139.0,4033.0
01,13,4,13/01/2011,21,3977.0,3812.0
01,13,4,13/01/2011,22,3673.0,3520.0
01,13,4,13/01/2011,23,3358.0,3202.0
01,13,4,13/01/2011,24,3094.0,2965.0
01,14,5,14/01/2011,1,2919.0,2788.0
01,14,5,14/01/2011,2,2838.0,2714.0
01,14,5,14/01/2011,3,2803.0,2678.0
01,14,5,14/01/2011,4,2809.0,2692.0
01,14,5,14/01/2011,5,2887.0,2782.0
01,14,5,14/01/2011,6,3156.0,3070.0
01,14,5,14/01/2011,7,3651.0,3546.0
01,14,5,14/01/2011,8,3896.0,3757.0
01,14,5,14/01/2011,9,3900.0,3755.0
01,14,5,14/01/2011,10,3901.0,3772.0
01,14,5,14/01/2011,11,3911.0,3795.0
01,14,5,14/01/2011,12,3882.0,3792.0
01,14,5,14/01/2011,13,3851.0,3741.0
01,14,5,14/01/2011,14,3816.0,3733.0
01,14,5,14/01/2011,15,3745.0,3697.0
01,14,5,14/01/2011,16,3720.0,3703.0
01,14,5,14/01/2011,17,3910.0,3922.0
01,14,5,14/01/2011,18,4162.0,4216.0
01,14,5,14/01/2011,19,4114.0,4222.0
01,14,5,14/01/2011,20,4005.0,4139.0
01,14,5,14/01/2011,21,3894.0,3977.0
01,14,5,14/01/2011,22,3715.0,3673.0
01,14,5,14/01/2011,23,3459.0,3358.0
01,14,5,14/01/2011,24,3217.0,3094.0
01,15,6,15/01/2011,1,3030.0,2919.0
01,15,6,15/01/2011,2,2934.0,2838.0
01,15,6,15/01/2011,3,2890.0,2803.0
01,15,6,15/01/2011,4,2871.0,2809.0
01,15,6,15/01/2011,5,2910.0,2887.0
01,15,6,15/01/2011,6,3025.0,3156.0
01,15,6,15/01/2011,7,3247.0,3651.0
01,15,6,15/01/2011,8,3512.0,3896.0
01,15,6,15/01/2011,9,3703.0,3900.0
01,15,6,15/01/2011,10,3805.0,3901.0
01,15,6,15/01/2011,11,3793.0,3911.0
01,15,6,15/01/2011,12,3743.0,3882.0
01,15,6,15/01/2011,13,3667.0,3851.0
01,15,6,15/01/2011,14,3589.0,3816.0
01,15,6,15/01/2011,15,3566.0,3745.0
01,15,6,15/01/2011,16,3593.0,3720.0
01,15,6,15/01/2011,17,3839.0,3910.0
01,15,6,15/01/2011,18,4082.0,4162.0
01,15,6,15/01/2011,19,4017.0,4114.0
01,15,6,15/01/2011,20,3876.0,4005.0
01,15,6,15/01/2011,21,3747.0,3894.0
01,15,6,15/01/2011,22,3527.0,3715.0
01,15,6,15/01/2011,23,3258.0,3459.0
01,15,6,15/01/2011,24,3028.0,3217.0
01,16,7,16/01/2011,1,2817.0,3030.0
01,16,7,16/01/2011,2,2721.0,2934.0
01,16,7,16/01/2011,3,2660.0,2890.0
01,16,7,16/01/2011,4,2644.0,2871.0
01,16,7,16/01/2011,5,2670.0,2910.0
01,16,7,16/01/2011,6,2747.0,3025.0
01,16,7,16/01/2011,7,2907.0,3247.0
01,16,7,16/01/2011,8,3119.0,3512.0
01,16,7,16/01/2011,9,3359.0,3703.0
01,16,7,16/01/2011,10,3503.0,3805.0
01,16,7,16/01/2011,11,3538.0,3793.0
01,16,7,16/01/2011,12,3551.0,3743.0
01,16,7,16/01/2011,13,3516.0,3667.0
01,16,7,16/01/2011,14,3485.0,3589.0
01,16,7,16/01/2011,15,3468.0,3566.0
01,16,7,16/01/2011,16,3508.0,3593.0
01,16,7,16/01/2011,17,3764.0,3839.0
01,16,7,16/01/2011,18,4014.0,4082.0
01,16,7,16/01/2011,19,3984.0,4017.0
01,16,7,16/01/2011,20,3828.0,3876.0
01,16,7,16/01/2011,21,3726.0,3747.0
01,16,7,16/01/2011,22,3491.0,3527.0
01,16,7,16/01/2011,23,3236.0,3258.0
01,16,7,16/01/2011,24,3025.0,3028.0
01,17,1,17/01/2011,1,2868.0,2817.0
01,17,1,17/01/2011,2,2798.0,2721.0
01,17,1,17/01/2011,3,2783.0,2660.0
01,17,1,17/01/2011,4,2796.0,2644.0
01,17,1,17/01/2011,5,2901.0,2670.0
01,17,1,17/01/2011,6,3135.0,2747.0
01,17,1,17/01/2011,7,3509.0,2907.0
01,17,1,17/01/2011,8,3800.0,3119.0
01,17,1,17/01/2011,9,3964.0,3359.0
01,17,1,17/01/2011,10,4041.0,3503.0
01,17,1,17/01/2011,11,4067.0,3538.0
01,17,1,17/01/2011,12,4041.0,3551.0
01,17,1,17/01/2011,13,3966.0,3516.0
01,17,1,17/01/2011,14,3908.0,3485.0
01,17,1,17/01/2011,15,3846.0,3468.0
01,17,1,17/01/2011,16,3842.0,3508.0
01,17,1,17/01/2011,17,4059.0,3764.0
01,17,1,17/01/2011,18,4398.0,4014.0
01,17,1,17/01/2011,19,4374.0,3984.0
01,17,1,17/01/2011,20,4273.0,3828.0
01,17,1,17/01/2011,21,4083.0,3726.0
01,17,1,17/01/2011,22,3781.0,3491.0
01,17,1,17/01/2011,23,3472.0,3236.0
01,17,1,17/01/2011,24,3214.0,3025.0
01,18,2,18/01/2011,1,3054.0,2868.0
01,18,2,18/01/2011,2,2965.0,2798.0
01,18,2,18/01/2011,3,2898.0,2783.0
01,18,2,18/01/2011,4,2902.0,2796.0
01,18,2,18/01/2011,5,2992.0,2901.0
01,18,2,18/01/2011,6,3281.0,3135.0
01,18,2,18/01/2011,7,3728.0,3509.0
01,18,2,18/01/2011,8,3956.0,3800.0
01,18,2,18/01/2011,9,4009.0,3964.0
01,18,2,18/01/2011,10,4036.0,4041.0
01,18,2,18/01/2011,11,4078.0,4067.0
01,18,2,18/01/2011,12,4103.0,4041.0
01,18,2,18/01/2011,13,4081.0,3966.0
01,18,2,18/01/2011,14,4058.0,3908.0
01,18,2,18/01/2011,15,3983.0,3846.0
01,18,2,18/01/2011,16,3957.0,3842.0
01,18,2,18/01/2011,17,4128.0,4059.0
01,18,2,18/01/2011,18,4356.0,4398.0
01,18,2,18/01/2011,19,4282.0,4374.0
01,18,2,18/01/2011,20,4114.0,4273.0
01,18,2,18/01/2011,21,3856.0,4083.0
01,18,2,18/01/2011,22,3545.0,3781.0
