,monthofyear,dayofmonth,weekday,Date,Hour,load,prevload,T,lasthr
8515,12,21,4,21-12-2006,20,4281.0,4398.0,37.33,4361.0
8516,12,21,4,21-12-2006,21,4143.0,4250.0,36.33,4281.0
8517,12,21,4,21-12-2006,22,3878.0,3950.0,34.67,4143.0
8518,12,21,4,21-12-2006,23,3461.0,3488.0,34.0,3878.0
8519,12,21,4,21-12-2006,24,3102.0,3124.0,33.33,3461.0
8520,12,22,5,22-12-2006,1,2850.0,2861.0,31.0,3102.0
8521,12,22,5,22-12-2006,2,2752.0,2765.0,29.67,2850.0
8522,12,22,5,22-12-2006,3,2708.0,2697.0,27.67,2752.0
8523,12,22,5,22-12-2006,4,2715.0,2678.0,28.33,2708.0
8524,12,22,5,22-12-2006,5,2821.0,2777.0,28.0,2715.0
8525,12,22,5,22-12-2006,6,3106.0,3080.0,27.33,2821.0
8526,12,22,5,22-12-2006,7,3596.0,3629.0,26.33,3106.0
8527,12,22,5,22-12-2006,8,3876.0,3909.0,27.0,3596.0
8528,12,22,5,22-12-2006,9,3917.0,3919.0,27.33,3876.0
8529,12,22,5,22-12-2006,10,3896.0,3875.0,29.33,3917.0
8530,12,22,5,22-12-2006,11,3871.0,3834.0,32.33,3896.0
8531,12,22,5,22-12-2006,12,3776.0,3768.0,34.67,3871.0
8532,12,22,5,22-12-2006,13,3668.0,3700.0,36.33,3776.0
8533,12,22,5,22-12-2006,14,3623.0,3665.0,38.0,3668.0
8534,12,22,5,22-12-2006,15,3608.0,3656.0,38.0,3623.0
8535,12,22,5,22-12-2006,16,3692.0,3701.0,38.33,3608.0
8536,12,22,5,22-12-2006,17,4056.0,4091.0,37.67,3692.0
8537,12,22,5,22-12-2006,18,4212.0,4369.0,37.0,4056.0
8538,12,22,5,22-12-2006,19,4156.0,4361.0,36.67,4212.0
8539,12,22,5,22-12-2006,20,4022.0,4281.0,36.0,4156.0
8540,12,22,5,22-12-2006,21,3882.0,4143.0,35.67,4022.0
8541,12,22,5,22-12-2006,22,3627.0,3878.0,35.0,3882.0
8542,12,22,5,22-12-2006,23,3259.0,3461.0,35.33,3627.0
8543,12,22,5,22-12-2006,24,2915.0,3102.0,35.67,3259.0
8544,12,23,6,23-12-2006,1,2661.0,2850.0,37.33,2915.0
8545,12,23,6,23-12-2006,2,2522.0,2752.0,36.67,2661.0
8546,12,23,6,23-12-2006,3,2453.0,2708.0,37.67,2522.0
8547,12,23,6,23-12-2006,4,2422.0,2715.0,39.0,2453.0
8548,12,23,6,23-12-2006,5,2444.0,2821.0,40.33,2422.0
8549,12,23,6,23-12-2006,6,2534.0,3106.0,41.0,2444.0
8550,12,23,6,23-12-2006,7,2760.0,3596.0,41.33,2534.0
8551,12,23,6,23-12-2006,8,3050.0,3876.0,41.33,2760.0
8552,12,23,6,23-12-2006,9,3383.0,3917.0,42.67,3050.0
8553,12,23,6,23-12-2006,10,3619.0,3896.0,43.0,3383.0
8554,12,23,6,23-12-2006,11,3713.0,3871.0,44.67,3619.0
8555,12,23,6,23-12-2006,12,3711.0,3776.0,44.67,3713.0
8556,12,23,6,23-12-2006,13,3647.0,3668.0,44.67,3711.0
8557,12,23,6,23-12-2006,14,3561.0,3623.0,44.67,3647.0
8558,12,23,6,23-12-2006,15,3506.0,3608.0,46.67,3561.0
8559,12,23,6,23-12-2006,16,3521.0,3692.0,46.33,3506.0
8560,12,23,6,23-12-2006,17,3772.0,4056.0,44.33,3521.0
8561,12,23,6,23-12-2006,18,3955.0,4212.0,41.67,3772.0
8562,12,23,6,23-12-2006,19,3893.0,4156.0,42.0,3955.0
8563,12,23,6,23-12-2006,20,3788.0,4022.0,44.0,3893.0
8564,12,23,6,23-12-2006,21,3667.0,3882.0,42.33,3788.0
8565,12,23,6,23-12-2006,22,3468.0,3627.0,44.33,3667.0
8566,12,23,6,23-12-2006,23,3157.0,3259.0,44.33,3468.0
8567,12,23,6,23-12-2006,24,2813.0,2915.0,43.0,3157.0
8568,12,24,7,24-12-2006,1,2576.0,2661.0,40.67,2813.0
8569,12,24,7,24-12-2006,2,2421.0,2522.0,41.33,2576.0
8570,12,24,7,24-12-2006,3,2358.0,2453.0,41.33,2421.0
8571,12,24,7,24-12-2006,4,2322.0,2422.0,40.67,2358.0
8572,12,24,7,24-12-2006,5,2333.0,2444.0,39.67,2322.0
8573,12,24,7,24-12-2006,6,2417.0,2534.0,40.33,2333.0
8574,12,24,7,24-12-2006,7,2588.0,2760.0,41.33,2417.0
8575,12,24,7,24-12-2006,8,2858.0,3050.0,40.67,2588.0
8576,12,24,7,24-12-2006,9,3178.0,3383.0,40.67,2858.0
8577,12,24,7,24-12-2006,10,3381.0,3619.0,42.67,3178.0
8578,12,24,7,24-12-2006,11,3456.0,3713.0,43.67,3381.0
8579,12,24,7,24-12-2006,12,3470.0,3711.0,43.67,3456.0
8580,12,24,7,24-12-2006,13,3447.0,3647.0,45.0,3470.0
8581,12,24,7,24-12-2006,14,3391.0,3561.0,46.0,3447.0
8582,12,24,7,24-12-2006,15,3313.0,3506.0,46.0,3391.0
8583,12,24,7,24-12-2006,16,3293.0,3521.0,45.67,3313.0
8584,12,24,7,24-12-2006,17,3561.0,3772.0,43.67,3293.0
8585,12,24,7,24-12-2006,18,3741.0,3955.0,42.0,3561.0
8586,12,24,7,24-12-2006,19,3606.0,3893.0,39.67,3741.0
8587,12,24,7,24-12-2006,20,3468.0,3788.0,40.33,3606.0
8588,12,24,7,24-12-2006,21,3393.0,3667.0,39.33,3468.0
8589,12,24,7,24-12-2006,22,3297.0,3468.0,37.67,3393.0
8590,12,24,7,24-12-2006,23,3089.0,3157.0,39.33,3297.0
8591,12,24,7,24-12-2006,24,2814.0,2813.0,38.67,3089.0
8592,12,25,1,25-12-2006,1,2590.0,2576.0,38.0,2814.0
8593,12,25,1,25-12-2006,2,2457.0,2421.0,37.0,2590.0
8594,12,25,1,25-12-2006,3,2385.0,2358.0,35.33,2457.0
8595,12,25,1,25-12-2006,4,2362.0,2322.0,33.33,2385.0
8596,12,25,1,25-12-2006,5,2390.0,2333.0,33.67,2362.0
8597,12,25,1,25-12-2006,6,2496.0,2417.0,32.33,2390.0
8598,12,25,1,25-12-2006,7,2687.0,2588.0,28.0,2496.0
8599,12,25,1,25-12-2006,8,2912.0,2858.0,27.0,2687.0
8600,12,25,1,25-12-2006,9,3111.0,3178.0,27.0,2912.0
8601,12,25,1,25-12-2006,10,3195.0,3381.0,31.33,3111.0
8602,12,25,1,25-12-2006,11,3212.0,3456.0,37.33,3195.0
8603,12,25,1,25-12-2006,12,3220.0,3470.0,40.0,3212.0
8604,12,25,1,25-12-2006,13,3163.0,3447.0,42.67,3220.0
8605,12,25,1,25-12-2006,14,3061.0,3391.0,43.67,3163.0
8606,12,25,1,25-12-2006,15,2984.0,3313.0,44.0,3061.0
8607,12,25,1,25-12-2006,16,3045.0,3293.0,42.67,2984.0
8608,12,25,1,25-12-2006,17,3310.0,3561.0,40.67,3045.0
8609,12,25,1,25-12-2006,18,3453.0,3741.0,38.67,3310.0
8610,12,25,1,25-12-2006,19,3425.0,3606.0,38.0,3453.0
8611,12,25,1,25-12-2006,20,3388.0,3468.0,37.67,3425.0
8612,12,25,1,25-12-2006,21,3296.0,3393.0,37.67,3388.0
8613,12,25,1,25-12-2006,22,3125.0,3297.0,37.0,3296.0
8614,12,25,1,25-12-2006,23,2836.0,3089.0,36.0,3125.0
8615,12,25,1,25-12-2006,24,2580.0,2814.0,35.33,2836.0
8616,12,26,2,26-12-2006,1,2403.0,2590.0,36.0,2580.0
8617,12,26,2,26-12-2006,2,2317.0,2457.0,35.67,2403.0
8618,12,26,2,26-12-2006,3,2286.0,2385.0,35.0,2317.0
8619,12,26,2,26-12-2006,4,2286.0,2362.0,35.67,2286.0
8620,12,26,2,26-12-2006,5,2349.0,2390.0,35.33,2286.0
8621,12,26,2,26-12-2006,6,2553.0,2496.0,35.67,2349.0
8622,12,26,2,26-12-2006,7,2866.0,2687.0,35.33,2553.0
8623,12,26,2,26-12-2006,8,3188.0,2912.0,37.67,2866.0
8624,12,26,2,26-12-2006,9,3408.0,3111.0,38.33,3188.0
8625,12,26,2,26-12-2006,10,3606.0,3195.0,38.33,3408.0
8626,12,26,2,26-12-2006,11,3723.0,3212.0,39.67,3606.0
8627,12,26,2,26-12-2006,12,3776.0,3220.0,38.33,3723.0
8628,12,26,2,26-12-2006,13,3752.0,3163.0,38.33,3776.0
8629,12,26,2,26-12-2006,14,3717.0,3061.0,37.67,3752.0
8630,12,26,2,26-12-2006,15,3673.0,2984.0,37.67,3717.0
8631,12,26,2,26-12-2006,16,3711.0,3045.0,37.67,3673.0
8632,12,26,2,26-12-2006,17,4010.0,3310.0,36.67,3711.0
8633,12,26,2,26-12-2006,18,4181.0,3453.0,37.0,4010.0
8634,12,26,2,26-12-2006,19,4120.0,3425.0,37.0,4181.0
8635,12,26,2,26-12-2006,20,3989.0,3388.0,36.67,4120.0
8636,12,26,2,26-12-2006,21,3803.0,3296.0,36.0,3989.0
8637,12,26,2,26-12-2006,22,3530.0,3125.0,36.67,3803.0
8638,12,26,2,26-12-2006,23,3171.0,2836.0,36.33,3530.0
8639,12,26,2,26-12-2006,24,2870.0,2580.0,36.0,3171.0
8640,12,27,3,27-12-2006,1,2661.0,2403.0,34.67,2870.0
8641,12,27,3,27-12-2006,2,2571.0,2317.0,34.0,2661.0
8642,12,27,3,27-12-2006,3,2529.0,2286.0,33.67,2571.0
8643,12,27,3,27-12-2006,4,2530.0,2286.0,33.67,2529.0
8644,12,27,3,27-12-2006,5,2609.0,2349.0,33.67,2530.0
8645,12,27,3,27-12-2006,6,2840.0,2553.0,33.33,2609.0
8646,12,27,3,27-12-2006,7,3201.0,2866.0,33.33,2840.0
8647,12,27,3,27-12-2006,8,3531.0,3188.0,32.0,3201.0
8648,12,27,3,27-12-2006,9,3725.0,3408.0,32.0,3531.0
8649,12,27,3,27-12-2006,10,3837.0,3606.0,32.0,3725.0
8650,12,27,3,27-12-2006,11,3917.0,3723.0,33.0,3837.0
8651,12,27,3,27-12-2006,12,3924.0,3776.0,32.67,3917.0
8652,12,27,3,27-12-2006,13,3880.0,3752.0,33.67,3924.0
8653,12,27,3,27-12-2006,14,3846.0,3717.0,32.67,3880.0
8654,12,27,3,27-12-2006,15,3829.0,3673.0,32.67,3846.0
8655,12,27,3,27-12-2006,16,3881.0,3711.0,32.67,3829.0
8656,12,27,3,27-12-2006,17,4198.0,4010.0,31.67,3881.0
8657,12,27,3,27-12-2006,18,4438.0,4181.0,30.33,4198.0
8658,12,27,3,27-12-2006,19,4400.0,4120.0,28.33,4438.0
8659,12,27,3,27-12-2006,20,4267.0,3989.0,27.33,4400.0
8660,12,27,3,27-12-2006,21,4091.0,3803.0,27.0,4267.0
8661,12,27,3,27-12-2006,22,3819.0,3530.0,26.67,4091.0
8662,12,27,3,27-12-2006,23,3428.0,3171.0,26.33,3819.0
8663,12,27,3,27-12-2006,24,3094.0,2870.0,25.67,3428.0
8664,12,28,4,28-12-2006,1,2877.0,2661.0,25.0,3094.0
8665,12,28,4,28-12-2006,2,2784.0,2571.0,24.0,2877.0
8666,12,28,4,28-12-2006,3,2740.0,2529.0,23.67,2784.0
8667,12,28,4,28-12-2006,4,2718.0,2530.0,24.33,2740.0
8668,12,28,4,28-12-2006,5,2794.0,2609.0,24.0,2718.0
8669,12,28,4,28-12-2006,6,3005.0,2840.0,24.67,2794.0
8670,12,28,4,28-12-2006,7,3387.0,3201.0,25.67,3005.0
8671,12,28,4,28-12-2006,8,3659.0,3531.0,25.33,3387.0
8672,12,28,4,28-12-2006,9,3793.0,3725.0,26.0,3659.0
8673,12,28,4,28-12-2006,10,3886.0,3837.0,29.67,3793.0
8674,12,28,4,28-12-2006,11,3909.0,3917.0,32.33,3886.0
8675,12,28,4,28-12-2006,12,3883.0,3924.0,34.0,3909.0
8676,12,28,4,28-12-2006,13,3817.0,3880.0,36.0,3883.0
8677,12,28,4,28-12-2006,14,3785.0,3846.0,36.0,3817.0
8678,12,28,4,28-12-2006,15,3742.0,3829.0,36.33,3785.0
8679,12,28,4,28-12-2006,16,3770.0,3881.0,36.0,3742.0
8680,12,28,4,28-12-2006,17,4115.0,4198.0,33.67,3770.0
8681,12,28,4,28-12-2006,18,4384.0,4438.0,31.67,4115.0
8682,12,28,4,28-12-2006,19,4352.0,4400.0,30.33,4384.0
8683,12,28,4,28-12-2006,20,4237.0,4267.0,28.0,4352.0
8684,12,28,4,28-12-2006,21,4062.0,4091.0,26.67,4237.0
8685,12,28,4,28-12-2006,22,3787.0,3819.0,24.67,4062.0
8686,12,28,4,28-12-2006,23,3421.0,3428.0,25.0,3787.0
8687,12,28,4,28-12-2006,24,3097.0,3094.0,24.67,3421.0
8688,12,29,5,29-12-2006,1,2895.0,2877.0,25.33,3097.0
8689,12,29,5,29-12-2006,2,2792.0,2784.0,24.0,2895.0
8690,12,29,5,29-12-2006,3,2752.0,2740.0,22.33,2792.0
8691,12,29,5,29-12-2006,4,2753.0,2718.0,21.67,2752.0
8692,12,29,5,29-12-2006,5,2834.0,2794.0,21.0,2753.0
8693,12,29,5,29-12-2006,6,3052.0,3005.0,20.0,2834.0
8694,12,29,5,29-12-2006,7,3414.0,3387.0,18.67,3052.0
8695,12,29,5,29-12-2006,8,3694.0,3659.0,18.0,3414.0
8696,12,29,5,29-12-2006,9,3858.0,3793.0,17.67,3694.0
8697,12,29,5,29-12-2006,10,3946.0,3886.0,19.33,3858.0
8698,12,29,5,29-12-2006,11,3973.0,3909.0,21.33,3946.0
8699,12,29,5,29-12-2006,12,3939.0,3883.0,23.0,3973.0
8700,12,29,5,29-12-2006,13,3859.0,3817.0,24.0,3939.0
8701,12,29,5,29-12-2006,14,3803.0,3785.0,25.0,3859.0
8702,12,29,5,29-12-2006,15,3774.0,3742.0,25.33,3803.0
8703,12,29,5,29-12-2006,16,3820.0,3770.0,24.67,3774.0
8704,12,29,5,29-12-2006,17,4165.0,4115.0,22.67,3820.0
8705,12,29,5,29-12-2006,18,4424.0,4384.0,20.67,4165.0
8706,12,29,5,29-12-2006,19,4356.0,4352.0,19.67,4424.0
8707,12,29,5,29-12-2006,20,4237.0,4237.0,18.67,4356.0
8708,12,29,5,29-12-2006,21,4102.0,4062.0,17.0,4237.0
8709,12,29,5,29-12-2006,22,3881.0,3787.0,14.67,4102.0
8710,12,29,5,29-12-2006,23,3553.0,3421.0,16.0,3881.0
8711,12,29,5,29-12-2006,24,3221.0,3097.0,16.0,3553.0
8712,12,30,6,30-12-2006,1,2993.0,2895.0,17.0,3221.0
8713,12,30,6,30-12-2006,2,2877.0,2792.0,18.0,2993.0
8714,12,30,6,30-12-2006,3,2811.0,2752.0,19.0,2877.0
8715,12,30,6,30-12-2006,4,2788.0,2753.0,19.33,2811.0
8716,12,30,6,30-12-2006,5,2812.0,2834.0,20.33,2788.0
8717,12,30,6,30-12-2006,6,2908.0,3052.0,20.67,2812.0
8718,12,30,6,30-12-2006,7,3086.0,3414.0,22.33,2908.0
8719,12,30,6,30-12-2006,8,3328.0,3694.0,23.33,3086.0
8720,12,30,6,30-12-2006,9,3594.0,3858.0,24.67,3328.0
8721,12,30,6,30-12-2006,10,3830.0,3946.0,24.67,3594.0
8722,12,30,6,30-12-2006,11,3949.0,3973.0,25.67,3830.0
8723,12,30,6,30-12-2006,12,3957.0,3939.0,27.0,3949.0
8724,12,30,6,30-12-2006,13,3911.0,3859.0,25.67,3957.0
8725,12,30,6,30-12-2006,14,3855.0,3803.0,26.33,3911.0
8726,12,30,6,30-12-2006,15,3802.0,3774.0,27.0,3855.0
8727,12,30,6,30-12-2006,16,3794.0,3820.0,25.67,3802.0
8728,12,30,6,30-12-2006,17,4089.0,4165.0,25.33,3794.0
8729,12,30,6,30-12-2006,18,4317.0,4424.0,24.33,4089.0
8730,12,30,6,30-12-2006,19,4254.0,4356.0,23.67,4317.0
8731,12,30,6,30-12-2006,20,4132.0,4237.0,22.33,4254.0
8732,12,30,6,30-12-2006,21,3983.0,4102.0,24.33,4132.0
8733,12,30,6,30-12-2006,22,3766.0,3881.0,24.0,3983.0
8734,12,30,6,30-12-2006,23,3446.0,3553.0,23.67,3766.0
8735,12,30,6,30-12-2006,24,3154.0,3221.0,23.67,3446.0
8736,12,31,7,31-12-2006,1,2947.0,2993.0,22.67,3154.0
8737,12,31,7,31-12-2006,2,2828.0,2877.0,21.67,2947.0
8738,12,31,7,31-12-2006,3,2770.0,2811.0,19.67,2828.0
8739,12,31,7,31-12-2006,4,2744.0,2788.0,19.67,2770.0
8740,12,31,7,31-12-2006,5,2764.0,2812.0,17.33,2744.0
8741,12,31,7,31-12-2006,6,2828.0,2908.0,18.0,2764.0
8742,12,31,7,31-12-2006,7,2988.0,3086.0,19.33,2828.0
8743,12,31,7,31-12-2006,8,3179.0,3328.0,20.33,2988.0
8744,12,31,7,31-12-2006,9,3431.0,3594.0,20.33,3179.0
8745,12,31,7,31-12-2006,10,3573.0,3830.0,22.67,3431.0
8746,12,31,7,31-12-2006,11,3635.0,3949.0,26.0,3573.0
8747,12,31,7,31-12-2006,12,3637.0,3957.0,29.0,3635.0
8748,12,31,7,31-12-2006,13,3588.0,3911.0,32.0,3637.0
8749,12,31,7,31-12-2006,14,3503.0,3855.0,32.67,3588.0
8750,12,31,7,31-12-2006,15,3465.0,3802.0,34.0,3503.0
8751,12,31,7,31-12-2006,16,3507.0,3794.0,33.33,3465.0
8752,12,31,7,31-12-2006,17,3873.0,4089.0,32.33,3507.0
8753,12,31,7,31-12-2006,18,4154.0,4317.0,29.0,3873.0
8754,12,31,7,31-12-2006,19,4044.0,4254.0,23.0,4154.0
8755,12,31,7,31-12-2006,20,3827.0,4132.0,22.0,4044.0
8756,12,31,7,31-12-2006,21,3654.0,3983.0,20.0,3827.0
8757,12,31,7,31-12-2006,22,3488.0,3766.0,19.67,3654.0
8758,12,31,7,31-12-2006,23,3286.0,3446.0,20.0,3488.0
8759,12,31,7,31-12-2006,24,3099.0,3154.0,21.0,3286.0
8760,1,1,1,01-01-2007,1,2930.0,2947.0,23.33,3099.0
8761,1,1,1,01-01-2007,2,2746.0,2828.0,24.0,2930.0
8762,1,1,1,01-01-2007,3,2634.0,2770.0,28.33,2746.0
8763,1,1,1,01-01-2007,4,2574.0,2744.0,29.0,2634.0
8764,1,1,1,01-01-2007,5,2569.0,2764.0,30.0,2574.0
8765,1,1,1,01-01-2007,6,2616.0,2828.0,30.67,2569.0
8766,1,1,1,01-01-2007,7,2714.0,2988.0,32.0,2616.0
8767,1,1,1,01-01-2007,8,2863.0,3179.0,32.67,2714.0
8768,1,1,1,01-01-2007,9,3074.0,3431.0,34.0,2863.0
8769,1,1,1,01-01-2007,10,3340.0,3573.0,35.33,3074.0
8770,1,1,1,01-01-2007,11,3566.0,3635.0,35.67,3340.0
8771,1,1,1,01-01-2007,12,3687.0,3637.0,36.0,3566.0
8772,1,1,1,01-01-2007,13,3690.0,3588.0,37.33,3687.0
8773,1,1,1,01-01-2007,14,3622.0,3503.0,39.33,3690.0
8774,1,1,1,01-01-2007,15,3583.0,3465.0,39.67,3622.0
8775,1,1,1,01-01-2007,16,3631.0,3507.0,40.67,3583.0
8776,1,1,1,01-01-2007,17,3910.0,3873.0,39.33,3631.0
8777,1,1,1,01-01-2007,18,4085.0,4154.0,36.33,3910.0
8778,1,1,1,01-01-2007,19,3996.0,4044.0,37.0,4085.0
8779,1,1,1,01-01-2007,20,3830.0,3827.0,35.33,3996.0
8780,1,1,1,01-01-2007,21,3604.0,3654.0,35.67,3830.0
8781,1,1,1,01-01-2007,22,3316.0,3488.0,35.67,3604.0
8782,1,1,1,01-01-2007,23,2950.0,3286.0,35.33,3316.0
8783,1,1,1,01-01-2007,24,2692.0,3099.0,35.33,2950.0
8784,1,2,2,02-01-2007,1,2546.0,2930.0,34.67,2692.0
8785,1,2,2,02-01-2007,2,2474.0,2746.0,36.0,2546.0
8786,1,2,2,02-01-2007,3,2443.0,2634.0,36.33,2474.0
8787,1,2,2,02-01-2007,4,2450.0,2574.0,36.33,2443.0
8788,1,2,2,02-01-2007,5,2560.0,2569.0,34.33,2450.0
8789,1,2,2,02-01-2007,6,2858.0,2616.0,34.0,2560.0
8790,1,2,2,02-01-2007,7,3390.0,2714.0,36.33,2858.0
8791,1,2,2,02-01-2007,8,3669.0,2863.0,37.0,3390.0
8792,1,2,2,02-01-2007,9,3734.0,3074.0,36.0,3669.0
8793,1,2,2,02-01-2007,10,3794.0,3340.0,36.33,3734.0
8794,1,2,2,02-01-2007,11,3863.0,3566.0,37.33,3794.0
8795,1,2,2,02-01-2007,12,3869.0,3687.0,37.0,3863.0
8796,1,2,2,02-01-2007,13,3827.0,3690.0,37.67,3869.0
8797,1,2,2,02-01-2007,14,3810.0,3622.0,38.0,3827.0
8798,1,2,2,02-01-2007,15,3777.0,3583.0,37.67,3810.0
8799,1,2,2,02-01-2007,16,3799.0,3631.0,37.33,3777.0
8800,1,2,2,02-01-2007,17,4101.0,3910.0,36.0,3799.0
8801,1,2,2,02-01-2007,18,4418.0,4085.0,33.33,4101.0
8802,1,2,2,02-01-2007,19,4386.0,3996.0,30.33,4418.0
8803,1,2,2,02-01-2007,20,4261.0,3830.0,30.67,4386.0
8804,1,2,2,02-01-2007,21,4065.0,3604.0,29.33,4261.0
8805,1,2,2,02-01-2007,22,3783.0,3316.0,28.33,4065.0
8806,1,2,2,02-01-2007,23,3381.0,2950.0,27.0,3783.0
8807,1,2,2,02-01-2007,24,3054.0,2692.0,25.0,3381.0
8808,1,3,3,03-01-2007,1,2891.0,2546.0,26.0,3054.0
8809,1,3,3,03-01-2007,2,2816.0,2474.0,25.67,2891.0
8810,1,3,3,03-01-2007,3,2786.0,2443.0,26.67,2816.0
8811,1,3,3,03-01-2007,4,2796.0,2450.0,26.67,2786.0
8812,1,3,3,03-01-2007,5,2897.0,2560.0,26.67,2796.0
8813,1,3,3,03-01-2007,6,3192.0,2858.0,26.67,2897.0
8814,1,3,3,03-01-2007,7,3694.0,3390.0,26.33,3192.0
8815,1,3,3,03-01-2007,8,3934.0,3669.0,26.33,3694.0
8816,1,3,3,03-01-2007,9,3908.0,3734.0,27.0,3934.0
8817,1,3,3,03-01-2007,10,3893.0,3794.0,32.0,3908.0
8818,1,3,3,03-01-2007,11,3866.0,3863.0,36.33,3893.0
8819,1,3,3,03-01-2007,12,3792.0,3869.0,39.33,3866.0
8820,1,3,3,03-01-2007,13,3733.0,3827.0,42.67,3792.0
8821,1,3,3,03-01-2007,14,3682.0,3810.0,45.67,3733.0
8822,1,3,3,03-01-2007,15,3651.0,3777.0,46.67,3682.0
8823,1,3,3,03-01-2007,16,3684.0,3799.0,47.0,3651.0
8824,1,3,3,03-01-2007,17,3990.0,4101.0,45.0,3684.0
8825,1,3,3,03-01-2007,18,4252.0,4418.0,43.33,3990.0
8826,1,3,3,03-01-2007,19,4223.0,4386.0,42.33,4252.0
8827,1,3,3,03-01-2007,20,4104.0,4261.0,41.0,4223.0
8828,1,3,3,03-01-2007,21,3905.0,4065.0,40.33,4104.0
8829,1,3,3,03-01-2007,22,3611.0,3783.0,40.0,3905.0
8830,1,3,3,03-01-2007,23,3207.0,3381.0,39.0,3611.0
8831,1,3,3,03-01-2007,24,2899.0,3054.0,38.67,3207.0
8832,1,4,4,04-01-2007,1,2711.0,2891.0,37.67,2899.0
8833,1,4,4,04-01-2007,2,2621.0,2816.0,37.0,2711.0
8834,1,4,4,04-01-2007,3,2571.0,2786.0,37.0,2621.0
8835,1,4,4,04-01-2007,4,2581.0,2796.0,37.0,2571.0
8836,1,4,4,04-01-2007,5,2682.0,2897.0,36.33,2581.0
8837,1,4,4,04-01-2007,6,2998.0,3192.0,35.0,2682.0
8838,1,4,4,04-01-2007,7,3543.0,3694.0,34.0,2998.0
8839,1,4,4,04-01-2007,8,3759.0,3934.0,32.0,3543.0
8840,1,4,4,04-01-2007,9,3758.0,3908.0,34.33,3759.0
8841,1,4,4,04-01-2007,10,3758.0,3893.0,36.67,3758.0
8842,1,4,4,04-01-2007,11,3761.0,3866.0,39.0,3758.0
8843,1,4,4,04-01-2007,12,3743.0,3792.0,42.67,3761.0
8844,1,4,4,04-01-2007,13,3695.0,3733.0,44.33,3743.0
8845,1,4,4,04-01-2007,14,3651.0,3682.0,46.0,3695.0
8846,1,4,4,04-01-2007,15,3605.0,3651.0,48.0,3651.0
8847,1,4,4,04-01-2007,16,3603.0,3684.0,48.33,3605.0
8848,1,4,4,04-01-2007,17,3896.0,3990.0,46.67,3603.0
8849,1,4,4,04-01-2007,18,4187.0,4252.0,44.33,3896.0
8850,1,4,4,04-01-2007,19,4179.0,4223.0,41.33,4187.0
8851,1,4,4,04-01-2007,20,4065.0,4104.0,42.0,4179.0
8852,1,4,4,04-01-2007,21,3876.0,3905.0,39.67,4065.0
8853,1,4,4,04-01-2007,22,3575.0,3611.0,39.33,3876.0
8854,1,4,4,04-01-2007,23,3181.0,3207.0,39.0,3575.0
8855,1,4,4,04-01-2007,24,2860.0,2899.0,39.33,3181.0
8856,1,5,5,05-01-2007,1,2667.0,2711.0,40.33,2860.0
8857,1,5,5,05-01-2007,2,2573.0,2621.0,39.67,2667.0
8858,1,5,5,05-01-2007,3,2526.0,2571.0,41.67,2573.0
8859,1,5,5,05-01-2007,4,2516.0,2581.0,43.33,2526.0
8860,1,5,5,05-01-2007,5,2592.0,2682.0,43.0,2516.0
8861,1,5,5,05-01-2007,6,2874.0,2998.0,43.33,2592.0
8862,1,5,5,05-01-2007,7,3401.0,3543.0,43.67,2874.0
8863,1,5,5,05-01-2007,8,3693.0,3759.0,44.33,3401.0
8864,1,5,5,05-01-2007,9,3726.0,3758.0,45.67,3693.0
8865,1,5,5,05-01-2007,10,3753.0,3758.0,48.33,3726.0
8866,1,5,5,05-01-2007,11,3788.0,3761.0,49.33,3753.0
8867,1,5,5,05-01-2007,12,3771.0,3743.0,50.33,3788.0
8868,1,5,5,05-01-2007,13,3728.0,3695.0,53.67,3771.0
8869,1,5,5,05-01-2007,14,3688.0,3651.0,56.33,3728.0
8870,1,5,5,05-01-2007,15,3636.0,3605.0,57.67,3688.0
8871,1,5,5,05-01-2007,16,3643.0,3603.0,57.33,3636.0
8872,1,5,5,05-01-2007,17,3880.0,3896.0,56.0,3643.0
8873,1,5,5,05-01-2007,18,4005.0,4187.0,54.67,3880.0
8874,1,5,5,05-01-2007,19,3917.0,4179.0,55.67,4005.0
8875,1,5,5,05-01-2007,20,3762.0,4065.0,54.0,3917.0
8876,1,5,5,05-01-2007,21,3603.0,3876.0,54.67,3762.0
8877,1,5,5,05-01-2007,22,3380.0,3575.0,53.67,3603.0
8878,1,5,5,05-01-2007,23,3063.0,3181.0,53.67,3380.0
8879,1,5,5,05-01-2007,24,2761.0,2860.0,53.67,3063.0
8880,1,6,6,06-01-2007,1,2547.0,2667.0,53.67,2761.0
8881,1,6,6,06-01-2007,2,2438.0,2573.0,53.33,2547.0
8882,1,6,6,06-01-2007,3,2378.0,2526.0,53.0,2438.0
8883,1,6,6,06-01-2007,4,2344.0,2516.0,53.0,2378.0
8884,1,6,6,06-01-2007,5,2361.0,2592.0,52.67,2344.0
8885,1,6,6,06-01-2007,6,2463.0,2874.0,52.33,2361.0
8886,1,6,6,06-01-2007,7,2669.0,3401.0,53.67,2463.0
8887,1,6,6,06-01-2007,8,2925.0,3693.0,54.67,2669.0
8888,1,6,6,06-01-2007,9,3195.0,3726.0,54.0,2925.0
8889,1,6,6,06-01-2007,10,3412.0,3753.0,54.67,3195.0
8890,1,6,6,06-01-2007,11,3503.0,3788.0,56.0,3412.0
8891,1,6,6,06-01-2007,12,3509.0,3771.0,58.0,3503.0
