monthofyear,weekday,Date,Hour,load,prevload,temp,humid,windspd
12,3,29/12/2010,5,2898.0,3012.0,29.0,74.0,12.05
12,3,29/12/2010,6,3096.0,3234.0,29.0,73.67,6.2
12,3,29/12/2010,7,3434.0,3559.0,29.0,74.0,6.5
12,3,29/12/2010,8,3691.0,3784.0,29.0,76.5,12.05
12,3,29/12/2010,9,3830.0,3915.0,29.67,68.33,12.97
12,3,29/12/2010,10,3907.0,3985.0,30.0,70.0,13.0
12,3,29/12/2010,11,3927.0,4005.0,31.0,62.0,17.6
12,3,29/12/2010,12,3905.0,3986.0,32.0,54.33,17.9
12,3,29/12/2010,13,3852.0,3929.0,32.0,62.0,14.8
12,3,29/12/2010,14,3836.0,3859.0,31.5,62.0,15.75
12,3,29/12/2010,15,3802.0,3818.0,31.67,58.67,17.27
12,3,29/12/2010,16,3800.0,3831.0,31.0,72.5,20.4
12,3,29/12/2010,17,4098.0,4146.0,31.0,72.5,15.75
12,3,29/12/2010,18,4346.0,4457.0,31.33,60.33,13.6
12,3,29/12/2010,19,4298.0,4431.0,30.5,68.0,17.6
12,3,29/12/2010,20,4174.0,4308.0,30.0,70.0,9.3
12,3,29/12/2010,21,4038.0,4126.0,29.0,70.0,11.13
12,3,29/12/2010,22,3735.0,3853.0,29.0,74.0,10.2
12,3,29/12/2010,23,3409.0,3521.0,29.0,74.0,11.15
12,3,29/12/2010,24,3105.0,3231.0,29.0,73.33,12.33
12,4,30/12/2010,1,2911.0,3016.0,28.0,84.0,8.35
12,4,30/12/2010,2,2804.0,2903.0,27.5,86.5,7.4
12,4,30/12/2010,3,2762.0,2850.0,27.5,86.5,12.05
12,4,30/12/2010,4,2775.0,2833.0,27.0,89.0,4.65
12,4,30/12/2010,5,2845.0,2898.0,27.0,89.0,6.5
12,4,30/12/2010,6,3060.0,3096.0,26.67,89.0,5.57
12,4,30/12/2010,7,3398.0,3434.0,27.0,89.0,0.0
12,4,30/12/2010,8,3670.0,3691.0,27.0,89.0,4.65
12,4,30/12/2010,9,3793.0,3830.0,28.33,80.0,9.9
12,4,30/12/2010,10,3828.0,3907.0,29.0,79.0,13.9
12,4,30/12/2010,11,3807.0,3927.0,29.0,79.0,14.8
12,4,30/12/2010,12,3759.0,3905.0,29.5,74.0,12.95
12,4,30/12/2010,13,3652.0,3852.0,27.5,94.5,13.9
12,4,30/12/2010,14,3576.0,3836.0,27.0,97.0,11.1
12,4,30/12/2010,15,3509.0,3802.0,28.0,80.5,14.8
12,4,30/12/2010,16,3521.0,3800.0,29.0,74.0,20.35
12,4,30/12/2010,17,3844.0,4098.0,30.0,74.0,22.2
12,4,30/12/2010,18,4123.0,4346.0,29.33,73.33,16.67
12,4,30/12/2010,19,4065.0,4298.0,28.5,76.5,20.4
12,4,30/12/2010,20,3946.0,4174.0,29.0,79.0,9.3
12,4,30/12/2010,21,3787.0,4038.0,29.0,77.67,16.03
12,4,30/12/2010,22,3562.0,3735.0,28.5,81.5,9.25
12,4,30/12/2010,23,3251.0,3409.0,28.0,84.0,12.05
12,4,30/12/2010,24,2942.0,3105.0,28.0,82.0,7.43
12,5,31/12/2010,1,2745.0,2911.0,27.5,84.0,23.15
12,5,31/12/2010,2,2629.0,2804.0,27.5,86.5,21.3
12,5,31/12/2010,3,2557.0,2762.0,28.0,83.67,20.37
12,5,31/12/2010,4,2539.0,2775.0,28.0,84.0,30.55
12,5,31/12/2010,5,2588.0,2845.0,28.0,81.5,22.2
12,5,31/12/2010,6,2728.0,3060.0,28.0,79.33,18.53
12,5,31/12/2010,7,2968.0,3398.0,28.0,79.0,26.85
12,5,31/12/2010,8,3212.0,3670.0,28.0,81.5,20.4
12,5,31/12/2010,9,3410.0,3793.0,27.67,84.67,22.23
12,5,31/12/2010,10,3547.0,3828.0,28.0,79.0,25.9
12,5,31/12/2010,11,3573.0,3807.0,27.5,81.5,19.45
12,5,31/12/2010,12,3529.0,3759.0,28.0,82.0,17.27
12,5,31/12/2010,13,3444.0,3652.0,29.0,79.0,24.1
12,5,31/12/2010,14,3355.0,3576.0,29.0,79.0,23.15
12,5,31/12/2010,15,3311.0,3509.0,29.0,76.67,20.37
12,5,31/12/2010,16,3334.0,3521.0,29.0,79.0,22.25
12,5,31/12/2010,17,3646.0,3844.0,27.5,86.5,22.25
12,5,31/12/2010,18,3897.0,4123.0,27.0,91.67,22.2
12,5,31/12/2010,19,3784.0,4065.0,26.0,91.5,21.3
12,5,31/12/2010,20,3569.0,3946.0,27.5,89.0,22.2
12,5,31/12/2010,21,3378.0,3787.0,27.0,88.0,22.2
12,5,31/12/2010,22,3212.0,3562.0,28.0,84.0,24.1
12,5,31/12/2010,23,3044.0,3251.0,28.0,84.0,24.05
12,5,31/12/2010,24,2853.0,2942.0,28.0,84.0,23.15
1,6,01/01/2011,1,2667.0,2745.0,21.0,43.0,12.05
1,6,01/01/2011,2,2525.0,2629.0,21.0,43.0,7.4
1,6,01/01/2011,3,2417.0,2557.0,19.0,49.33,0.0
1,6,01/01/2011,4,2373.0,2539.0,20.0,46.0,0.0
1,6,01/01/2011,5,2374.0,2588.0,19.0,50.5,0.0
1,6,01/01/2011,6,2432.0,2728.0,17.0,60.0,0.0
1,6,01/01/2011,7,2546.0,2968.0,18.5,54.0,0.0
1,6,01/01/2011,8,2685.0,3212.0,18.5,54.0,0.0
1,6,01/01/2011,9,2886.0,3410.0,18.0,53.0,3.7
1,6,01/01/2011,10,3082.0,3547.0,21.5,44.5,6.5
1,6,01/01/2011,11,3200.0,3573.0,24.0,41.0,9.3
1,6,01/01/2011,12,3231.0,3529.0,25.0,32.5,9.25
1,6,01/01/2011,13,3201.0,3444.0,25.5,37.5,13.0
1,6,01/01/2011,14,3150.0,3355.0,27.0,35.5,12.05
1,6,01/01/2011,15,3105.0,3311.0,28.33,31.33,9.27
1,6,01/01/2011,16,3148.0,3334.0,27.0,42.0,14.8
1,6,01/01/2011,17,3468.0,3646.0,25.5,48.5,17.6
1,6,01/01/2011,18,3682.0,3897.0,25.0,48.0,14.2
1,6,01/01/2011,19,3620.0,3784.0,24.5,48.5,12.05
1,6,01/01/2011,20,3490.0,3569.0,24.0,50.0,10.2
1,6,01/01/2011,21,3331.0,3378.0,23.5,44.5,13.0
1,6,01/01/2011,22,3145.0,3212.0,23.5,48.5,6.5
1,6,01/01/2011,23,2917.0,3044.0,22.5,51.5,3.7
1,6,01/01/2011,24,2667.0,2853.0,20.5,55.0,0.0
1,7,02/01/2011,1,2479.0,2667.0,23.0,41.0,10.2
1,7,02/01/2011,2,2350.0,2525.0,23.0,39.5,12.95
1,7,02/01/2011,3,2288.0,2417.0,21.67,39.0,8.67
1,7,02/01/2011,4,2278.0,2373.0,22.0,41.0,10.2
1,7,02/01/2011,5,2310.0,2374.0,22.0,41.0,5.6
1,7,02/01/2011,6,2397.0,2432.0,21.33,40.33,9.9
1,7,02/01/2011,7,2552.0,2546.0,22.0,41.0,7.4
1,7,02/01/2011,8,2762.0,2685.0,21.0,43.0,11.1
1,7,02/01/2011,9,3018.0,2886.0,21.0,41.33,8.07
1,7,02/01/2011,10,3243.0,3082.0,22.5,39.5,11.1
1,7,02/01/2011,11,3352.0,3200.0,24.0,38.0,11.1
1,7,02/01/2011,12,3374.0,3231.0,25.67,33.33,7.43
1,7,02/01/2011,13,3376.0,3201.0,27.0,37.0,11.1
1,7,02/01/2011,14,3329.0,3150.0,28.5,35.0,12.05
1,7,02/01/2011,15,3288.0,3105.0,29.33,34.67,10.53
1,7,02/01/2011,16,3292.0,3148.0,28.5,43.5,13.9
1,7,02/01/2011,17,3612.0,3468.0,27.0,46.5,15.75
1,7,02/01/2011,18,3880.0,3682.0,25.67,50.0,11.77
1,7,02/01/2011,19,3815.0,3620.0,25.0,50.0,11.1
1,7,02/01/2011,20,3669.0,3490.0,24.5,55.5,7.45
1,7,02/01/2011,21,3492.0,3331.0,24.0,55.33,5.6
1,7,02/01/2011,22,3216.0,3145.0,24.0,57.0,0.0
1,7,02/01/2011,23,2939.0,2917.0,23.0,61.0,0.0
1,7,02/01/2011,24,2720.0,2667.0,22.0,64.67,0.0
1,1,03/01/2011,1,2582.0,2479.0,23.0,61.0,3.7
1,1,03/01/2011,2,2513.0,2350.0,22.5,62.5,2.8
1,1,03/01/2011,3,2500.0,2288.0,21.33,60.67,4.97
1,1,03/01/2011,4,2542.0,2278.0,23.0,53.0,3.7
1,1,03/01/2011,5,2652.0,2310.0,22.0,60.0,8.35
1,1,03/01/2011,6,2939.0,2397.0,22.33,57.0,4.97
1,1,03/01/2011,7,3441.0,2552.0,23.0,55.0,6.5
1,1,03/01/2011,8,3670.0,2762.0,22.0,57.0,0.0
1,1,03/01/2011,9,3706.0,3018.0,22.67,52.33,9.3
1,1,03/01/2011,10,3759.0,3243.0,24.0,50.0,9.3
1,1,03/01/2011,11,3795.0,3352.0,26.0,47.0,10.2
1,1,03/01/2011,12,3796.0,3374.0,27.67,57.0,11.77
1,1,03/01/2011,13,3747.0,3376.0,29.5,42.5,2.8
1,1,03/01/2011,14,3728.0,3329.0,30.5,41.5,2.8
1,1,03/01/2011,15,3696.0,3288.0,31.0,40.0,2.47
1,1,03/01/2011,16,3721.0,3292.0,30.5,45.5,11.15
1,1,03/01/2011,17,4015.0,3612.0,29.0,49.5,13.0
1,1,03/01/2011,18,4292.0,3880.0,27.33,52.67,9.9
1,1,03/01/2011,19,4260.0,3815.0,27.0,54.0,9.3
1,1,03/01/2011,20,4137.0,3669.0,27.0,56.0,10.2
1,1,03/01/2011,21,3959.0,3492.0,25.67,59.33,4.97
1,1,03/01/2011,22,3679.0,3216.0,26.5,59.5,0.0
1,1,03/01/2011,23,3336.0,2939.0,26.0,61.0,2.8
1,1,03/01/2011,24,3070.0,2720.0,24.33,65.0,3.73
1,2,04/01/2011,1,2871.0,2582.0,26.5,54.0,13.0
1,2,04/01/2011,2,2790.0,2513.0,26.0,54.0,5.55
1,2,04/01/2011,3,2776.0,2500.0,24.67,55.33,4.33
1,2,04/01/2011,4,2792.0,2542.0,25.0,57.0,11.1
1,2,04/01/2011,5,2892.0,2652.0,25.0,54.0,4.65
1,2,04/01/2011,6,3168.0,2939.0,24.67,52.0,6.2
1,2,04/01/2011,7,3632.0,3441.0,24.0,57.0,5.6
1,2,04/01/2011,8,3860.0,3670.0,24.0,57.0,8.35
1,2,04/01/2011,9,3851.0,3706.0,24.33,54.0,8.03
1,2,04/01/2011,10,3850.0,3759.0,28.0,45.0,11.15
1,2,04/01/2011,11,3872.0,3795.0,27.0,48.0,11.1
1,2,04/01/2011,12,3863.0,3796.0,28.33,40.33,9.27
1,2,04/01/2011,13,3823.0,3747.0,30.5,39.0,3.7
1,2,04/01/2011,14,3803.0,3728.0,31.0,39.0,6.5
1,2,04/01/2011,15,3762.0,3696.0,30.33,40.67,13.6
1,2,04/01/2011,16,3774.0,3721.0,30.0,44.0,11.1
1,2,04/01/2011,17,4028.0,4015.0,29.0,46.5,12.05
1,2,04/01/2011,18,4285.0,4292.0,28.5,44.5,11.1
1,2,04/01/2011,19,4263.0,4260.0,27.5,52.5,10.2
1,2,04/01/2011,20,4146.0,4137.0,27.0,54.0,3.7
1,2,04/01/2011,21,3962.0,3959.0,27.0,53.0,8.03
1,2,04/01/2011,22,3684.0,3679.0,27.0,56.0,11.1
1,2,04/01/2011,23,3334.0,3336.0,26.5,55.5,0.0
1,2,04/01/2011,24,3053.0,3070.0,24.0,66.67,4.93
1,3,05/01/2011,1,2894.0,2871.0,25.0,59.0,5.55
1,3,05/01/2011,2,2800.0,2790.0,25.0,59.0,3.7
1,3,05/01/2011,3,2768.0,2776.0,23.33,64.67,0.0
1,3,05/01/2011,4,2775.0,2792.0,24.0,61.0,0.0
1,3,05/01/2011,5,2882.0,2892.0,24.5,59.0,2.8
1,3,05/01/2011,6,3161.0,3168.0,23.0,66.33,3.7
1,3,05/01/2011,7,3647.0,3632.0,24.0,61.0,8.35
1,3,05/01/2011,8,3888.0,3860.0,24.5,59.0,7.45
1,3,05/01/2011,9,3876.0,3851.0,24.33,58.0,2.47
1,3,05/01/2011,10,3859.0,3850.0,25.5,55.5,12.05
1,3,05/01/2011,11,3861.0,3872.0,26.5,52.5,11.1
1,3,05/01/2011,12,3854.0,3863.0,28.0,48.33,6.8
1,3,05/01/2011,13,3802.0,3823.0,30.0,45.0,11.1
1,3,05/01/2011,14,3793.0,3803.0,31.0,40.0,12.95
1,3,05/01/2011,15,3733.0,3762.0,32.0,36.0,7.43
1,3,05/01/2011,16,3744.0,3774.0,31.0,36.5,9.3
1,3,05/01/2011,17,4022.0,4028.0,31.0,35.5,14.8
1,3,05/01/2011,18,4305.0,4285.0,29.33,46.67,7.43
1,3,05/01/2011,19,4276.0,4263.0,28.0,58.0,5.6
1,3,05/01/2011,20,4179.0,4146.0,28.5,51.5,11.15
1,3,05/01/2011,21,4006.0,3962.0,26.5,45.0,7.4
1,3,05/01/2011,22,3719.0,3684.0,28.0,39.0,8.35
1,3,05/01/2011,23,3400.0,3334.0,28.0,39.0,24.1
1,3,05/01/2011,24,3139.0,3053.0,26.33,38.33,16.07
1,4,06/01/2011,1,2964.0,2894.0,26.5,40.5,17.6
1,4,06/01/2011,2,2873.0,2800.0,26.0,43.0,14.85
1,4,06/01/2011,3,2837.0,2768.0,24.67,44.67,2.47
1,4,06/01/2011,4,2845.0,2775.0,24.0,48.5,2.8
1,4,06/01/2011,5,2940.0,2882.0,24.0,48.5,0.0
1,4,06/01/2011,6,3241.0,3161.0,23.0,47.67,6.17
1,4,06/01/2011,7,3748.0,3647.0,23.0,50.0,8.35
1,4,06/01/2011,8,3981.0,3888.0,24.0,45.5,11.1
1,4,06/01/2011,9,3961.0,3876.0,23.67,42.33,11.13
1,4,06/01/2011,10,3933.0,3859.0,25.0,42.5,12.95
1,4,06/01/2011,11,3914.0,3861.0,26.5,38.0,14.8
1,4,06/01/2011,12,3872.0,3854.0,28.0,33.0,12.97
1,4,06/01/2011,13,3808.0,3802.0,29.0,35.0,14.8
1,4,06/01/2011,14,3782.0,3793.0,30.0,32.0,12.05
1,4,06/01/2011,15,3737.0,3733.0,30.67,29.0,10.5
1,4,06/01/2011,16,3749.0,3744.0,30.0,37.0,16.7
1,4,06/01/2011,17,4005.0,4022.0,28.5,41.0,15.75
1,4,06/01/2011,18,4302.0,4305.0,27.0,42.0,16.07
1,4,06/01/2011,19,4299.0,4276.0,27.0,45.0,16.7
1,4,06/01/2011,20,4211.0,4179.0,26.0,45.5,13.9
1,4,06/01/2011,21,4038.0,4006.0,25.67,42.33,9.27
1,4,06/01/2011,22,3757.0,3719.0,25.0,47.0,7.4
1,4,06/01/2011,23,3433.0,3400.0,25.0,45.5,3.7
1,4,06/01/2011,24,3159.0,3139.0,22.67,51.33,0.0
1,5,07/01/2011,1,2986.0,2964.0,23.5,41.0,2.8
1,5,07/01/2011,2,2898.0,2873.0,22.5,45.0,2.8
1,5,07/01/2011,3,2841.0,2837.0,20.33,46.0,1.23
1,5,07/01/2011,4,2848.0,2845.0,22.0,38.0,2.8
1,5,07/01/2011,5,2960.0,2940.0,22.0,31.0,0.0
1,5,07/01/2011,6,3223.0,3241.0,19.33,35.67,3.1
1,5,07/01/2011,7,3707.0,3748.0,20.0,40.0,0.0
1,5,07/01/2011,8,3962.0,3981.0,19.5,39.0,5.55
1,5,07/01/2011,9,3968.0,3961.0,20.0,35.0,5.55
1,5,07/01/2011,10,3978.0,3933.0,24.0,24.0,11.1
1,5,07/01/2011,11,3955.0,3914.0,26.5,20.0,10.2
1,5,07/01/2011,12,3923.0,3872.0,27.67,16.33,9.9
1,5,07/01/2011,13,3881.0,3808.0,29.0,18.5,13.0
1,5,07/01/2011,14,3824.0,3782.0,30.0,17.5,11.1
1,5,07/01/2011,15,3762.0,3737.0,30.5,10.5,10.2
1,5,07/01/2011,16,3759.0,3749.0,30.0,15.0,7.4
1,5,07/01/2011,17,3996.0,4005.0,28.5,33.0,14.85
1,5,07/01/2011,18,4195.0,4302.0,27.0,33.33,11.13
1,5,07/01/2011,19,4147.0,4299.0,25.5,37.5,13.9
1,5,07/01/2011,20,4018.0,4211.0,25.0,36.5,12.05
1,5,07/01/2011,21,3865.0,4038.0,24.67,26.67,11.1
1,5,07/01/2011,22,3647.0,3757.0,23.5,37.5,10.2
1,5,07/01/2011,23,3383.0,3433.0,24.0,29.0,10.2
1,5,07/01/2011,24,3108.0,3159.0,21.33,40.67,3.73
1,6,08/01/2011,1,2905.0,2986.0,22.5,39.5,4.65
1,6,08/01/2011,2,2793.0,2898.0,21.5,42.0,2.8
1,6,08/01/2011,3,2736.0,2841.0,19.0,50.0,4.97
1,6,08/01/2011,4,2724.0,2848.0,21.0,40.0,0.0
1,6,08/01/2011,5,2758.0,2960.0,19.5,47.5,0.0
1,6,08/01/2011,6,2861.0,3223.0,18.0,54.67,0.0
1,6,08/01/2011,7,3043.0,3707.0,19.5,49.0,0.0
1,6,08/01/2011,8,3293.0,3962.0,20.0,41.5,2.8
1,6,08/01/2011,9,3533.0,3968.0,19.5,39.5,0.0
1,6,08/01/2011,10,3721.0,3978.0,0.0,0.0,0.0
1,6,08/01/2011,11,3785.0,3955.0,0.0,0.0,0.0
1,6,08/01/2011,12,3805.0,3923.0,28.67,20.67,6.83
1,6,08/01/2011,13,3729.0,3881.0,29.5,21.0,0.0
1,6,08/01/2011,14,3651.0,3824.0,30.0,23.0,6.5
1,6,08/01/2011,15,3586.0,3762.0,29.33,27.0,14.83
1,6,08/01/2011,16,3600.0,3759.0,28.0,39.5,14.8
1,6,08/01/2011,17,3849.0,3996.0,28.0,38.0,10.2
1,6,08/01/2011,18,4056.0,4195.0,27.0,34.33,11.13
1,6,08/01/2011,19,3972.0,4147.0,26.0,44.0,7.4
1,6,08/01/2011,20,3828.0,4018.0,25.0,36.0,6.5
1,6,08/01/2011,21,3669.0,3865.0,24.33,37.33,4.93
1,6,08/01/2011,22,3457.0,3647.0,24.0,42.5,5.6
1,6,08/01/2011,23,3220.0,3383.0,23.5,45.5,7.4
1,6,08/01/2011,24,2986.0,3108.0,21.0,53.0,1.87
1,7,09/01/2011,1,2784.0,2905.0,23.0,44.0,5.6
1,7,09/01/2011,2,2680.0,2793.0,21.0,56.0,0.0
1,7,09/01/2011,3,2626.0,2736.0,19.0,62.67,1.87
1,7,09/01/2011,4,2613.0,2724.0,20.5,54.5,2.8
1,7,09/01/2011,5,2640.0,2758.0,20.0,56.5,0.0
1,7,09/01/2011,6,2724.0,2861.0,18.0,63.67,0.0
1,7,09/01/2011,7,2873.0,3043.0,20.0,54.0,2.8
1,7,09/01/2011,8,3073.0,3293.0,19.5,58.0,0.0
1,7,09/01/2011,9,3307.0,3533.0,17.5,67.5,0.0
1,7,09/01/2011,10,3475.0,3721.0,0.0,0.0,0.0
1,7,09/01/2011,11,3547.0,3785.0,26.0,30.0,13.0
1,7,09/01/2011,12,3593.0,3805.0,27.67,26.0,9.9
1,7,09/01/2011,13,3582.0,3729.0,29.5,24.0,9.3
1,7,09/01/2011,14,3546.0,3651.0,31.0,23.0,9.3
1,7,09/01/2011,15,3511.0,3586.0,30.0,32.67,11.13
1,7,09/01/2011,16,3547.0,3600.0,30.0,37.5,13.0
1,7,09/01/2011,17,3846.0,3849.0,29.5,40.0,12.05
1,7,09/01/2011,18,4128.0,4056.0,27.67,38.0,11.1
1,7,09/01/2011,19,4075.0,3972.0,27.0,42.0,7.4
1,7,09/01/2011,20,3936.0,3828.0,25.5,47.0,7.4
1,7,09/01/2011,21,3771.0,3669.0,25.0,50.0,3.7
1,7,09/01/2011,22,3485.0,3457.0,25.0,48.5,5.6
1,7,09/01/2011,23,3199.0,3220.0,24.0,51.5,0.0
1,7,09/01/2011,24,2977.0,2986.0,21.5,64.5,3.7
1,1,10/01/2011,1,2830.0,2784.0,24.0,51.5,6.5
1,1,10/01/2011,2,2763.0,2680.0,22.5,57.0,7.45
1,1,10/01/2011,3,2744.0,2626.0,20.0,63.5,2.8
1,1,10/01/2011,4,2763.0,2613.0,23.0,41.0,7.45
1,1,10/01/2011,5,2877.0,2640.0,23.0,38.0,11.1
1,1,10/01/2011,6,3159.0,2724.0,21.67,37.67,8.03
1,1,10/01/2011,7,3678.0,2873.0,23.0,31.0,12.05
1,1,10/01/2011,8,3930.0,3073.0,23.0,31.0,13.0
1,1,10/01/2011,9,3949.0,3307.0,22.5,30.5,2.8
1,1,10/01/2011,10,3948.0,3475.0,25.0,28.0,12.05
1,1,10/01/2011,11,3954.0,3547.0,26.5,26.0,14.8
1,1,10/01/2011,12,3933.0,3593.0,28.0,22.0,6.5
1,1,10/01/2011,13,3875.0,3582.0,31.0,22.0,7.4
1,1,10/01/2011,14,3847.0,3546.0,31.0,22.0,9.25
1,1,10/01/2011,15,3782.0,3511.0,32.0,18.33,9.9
1,1,10/01/2011,16,3785.0,3547.0,30.5,33.0,15.75
1,1,10/01/2011,17,4024.0,3846.0,29.5,37.0,14.8
1,1,10/01/2011,18,4337.0,4128.0,28.0,39.67,11.13
1,1,10/01/2011,19,4319.0,4075.0,26.5,43.0,8.35
1,1,10/01/2011,20,4209.0,3936.0,25.0,50.0,11.1
1,1,10/01/2011,21,4002.0,3771.0,24.0,58.33,9.27
1,1,10/01/2011,22,3718.0,3485.0,25.0,57.0,2.8
1,1,10/01/2011,23,3380.0,3199.0,24.0,61.0,0.0
1,1,10/01/2011,24,3112.0,2977.0,21.67,67.67,0.0
1,2,11/01/2011,1,2941.0,2830.0,23.0,61.0,0.0
1,2,11/01/2011,2,2853.0,2763.0,22.0,73.5,0.0
1,2,11/01/2011,3,2813.0,2744.0,20.0,78.67,3.73
1,2,11/01/2011,4,2827.0,2763.0,21.5,75.5,5.6
1,2,11/01/2011,5,2916.0,2877.0,21.0,75.5,2.8
1,2,11/01/2011,6,3216.0,3159.0,18.5,77.5,0.0
1,2,11/01/2011,7,3729.0,3678.0,20.0,73.0,0.0
1,2,11/01/2011,8,3936.0,3930.0,20.0,73.0,0.0
1,2,11/01/2011,9,3934.0,3949.0,20.0,64.33,2.47
1,2,11/01/2011,10,3936.0,3948.0,25.0,44.0,9.3
1,2,11/01/2011,11,3928.0,3954.0,27.0,34.0,11.1
1,2,11/01/2011,12,3884.0,3933.0,29.33,26.33,6.2
1,2,11/01/2011,13,3847.0,3875.0,30.0,27.0,5.6
1,2,11/01/2011,14,3798.0,3847.0,30.0,36.0,14.8
1,2,11/01/2011,15,3741.0,3782.0,30.0,35.5,12.05
1,2,11/01/2011,16,3746.0,3785.0,29.0,40.0,14.8
1,2,11/01/2011,17,4000.0,4024.0,29.0,38.5,13.0
1,2,11/01/2011,18,4266.0,4337.0,27.5,43.5,11.15
1,2,11/01/2011,19,4251.0,4319.0,26.0,45.5,7.4
1,2,11/01/2011,20,4154.0,4209.0,26.0,44.0,5.6
1,2,11/01/2011,21,3970.0,4002.0,24.0,48.5,4.65
1,2,11/01/2011,22,3692.0,3718.0,24.5,57.5,6.5
1,2,11/01/2011,23,3344.0,3380.0,24.0,61.0,0.0
1,2,11/01/2011,24,3073.0,3112.0,22.0,70.0,0.0
1,3,12/01/2011,1,2897.0,2941.0,22.5,71.0,0.0
1,3,12/01/2011,2,2813.0,2853.0,21.5,75.5,0.0
1,3,12/01/2011,3,2760.0,2813.0,19.0,71.5,0.0
1,3,12/01/2011,4,2780.0,2827.0,0.0,0.0,0.0
1,3,12/01/2011,5,2865.0,2916.0,21.0,75.5,3.7
1,3,12/01/2011,6,3095.0,3216.0,19.33,75.33,0.0
1,3,12/01/2011,7,3444.0,3729.0,21.0,64.0,3.7
1,3,12/01/2011,8,3682.0,3936.0,0.0,0.0,0.0
1,3,12/01/2011,9,3802.0,3934.0,19.67,70.0,0.0
1,3,12/01/2011,10,3915.0,3936.0,24.0,53.0,7.4
1,3,12/01/2011,11,4018.0,3928.0,26.5,46.0,6.5
1,3,12/01/2011,12,4058.0,3884.0,29.0,30.5,7.45
1,3,12/01/2011,13,4036.0,3847.0,30.5,26.0,8.35
1,3,12/01/2011,14,3979.0,3798.0,30.0,40.0,16.7
1,3,12/01/2011,15,3892.0,3741.0,29.67,39.67,12.33
1,3,12/01/2011,16,3832.0,3746.0,29.0,43.5,13.0
1,3,12/01/2011,17,4036.0,4000.0,29.0,38.5,13.0
1,3,12/01/2011,18,4315.0,4266.0,27.5,38.5,12.05
1,3,12/01/2011,19,4233.0,4251.0,26.0,49.0,11.1
1,3,12/01/2011,20,4033.0,4154.0,25.0,54.0,5.6
1,3,12/01/2011,21,3812.0,3970.0,24.33,51.0,5.6
1,3,12/01/2011,22,3520.0,3692.0,25.5,37.5,5.6
1,3,12/01/2011,23,3202.0,3344.0,26.0,36.0,0.0
1,3,12/01/2011,24,2965.0,3073.0,22.0,53.67,2.47
1,4,13/01/2011,1,2788.0,2897.0,23.0,50.0,0.0
1,4,13/01/2011,2,2714.0,2813.0,22.5,58.5,0.0
1,4,13/01/2011,3,2678.0,2760.0,19.67,67.0,0.0
1,4,13/01/2011,4,2692.0,2780.0,21.5,56.5,0.0
1,4,13/01/2011,5,2782.0,2865.0,21.0,64.0,0.0
1,4,13/01/2011,6,3070.0,3095.0,19.0,66.67,0.0
1,4,13/01/2011,7,3546.0,3444.0,20.0,64.0,0.0
1,4,13/01/2011,8,3757.0,3682.0,21.0,60.0,0.0
1,4,13/01/2011,9,3755.0,3802.0,19.0,72.0,3.7
1,4,13/01/2011,10,3772.0,3915.0,23.5,53.0,5.6
1,4,13/01/2011,11,3795.0,4018.0,25.0,50.0,7.4
1,4,13/01/2011,12,3792.0,4058.0,29.0,33.5,2.8
1,4,13/01/2011,13,3741.0,4036.0,29.5,37.5,9.25
1,4,13/01/2011,14,3733.0,3979.0,29.0,45.0,12.05
1,4,13/01/2011,15,3697.0,3892.0,28.67,43.0,14.83
1,4,13/01/2011,16,3703.0,3832.0,29.5,38.5,12.95
1,4,13/01/2011,17,3922.0,4036.0,0.0,0.0,0.0
1,4,13/01/2011,18,4216.0,4315.0,29.33,30.0,7.4
1,4,13/01/2011,19,4222.0,4233.0,27.5,37.0,6.5
1,4,13/01/2011,20,4139.0,4033.0,26.0,47.0,5.6
1,4,13/01/2011,21,3977.0,3812.0,24.67,55.0,3.1
1,4,13/01/2011,22,3673.0,3520.0,25.0,50.5,0.0
1,4,13/01/2011,23,3358.0,3202.0,25.0,44.0,0.0
1,4,13/01/2011,24,3094.0,2965.0,21.5,57.0,0.0
1,5,14/01/2011,1,2919.0,2788.0,24.0,44.0,0.0
1,5,14/01/2011,2,2838.0,2714.0,23.0,53.0,0.0
1,5,14/01/2011,3,2803.0,2678.0,20.67,59.67,0.0
1,5,14/01/2011,4,2809.0,2692.0,23.0,61.0,0.0
1,5,14/01/2011,5,2887.0,2782.0,21.0,75.5,0.0
1,5,14/01/2011,6,3156.0,3070.0,19.33,77.0,0.0
1,5,14/01/2011,7,3651.0,3546.0,21.0,68.0,0.0
1,5,14/01/2011,8,3896.0,3757.0,21.0,66.0,0.0
1,5,14/01/2011,9,3900.0,3755.0,19.0,76.0,2.8
1,5,14/01/2011,10,3901.0,3772.0,23.0,59.0,5.55
1,5,14/01/2011,11,3911.0,3795.0,24.0,50.0,3.7
1,5,14/01/2011,12,3882.0,3792.0,27.67,42.0,3.7
1,5,14/01/2011,13,3851.0,3741.0,29.0,42.0,5.6
1,5,14/01/2011,14,3816.0,3733.0,29.0,43.5,13.9
1,5,14/01/2011,15,3745.0,3697.0,29.33,35.67,11.73
1,5,14/01/2011,16,3720.0,3703.0,28.0,39.0,16.7
1,5,14/01/2011,17,3910.0,3922.0,28.0,46.5,12.05
1,5,14/01/2011,18,4162.0,4216.0,27.33,46.33,11.1
1,5,14/01/2011,19,4114.0,4222.0,25.5,59.0,7.4
